TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Actual,Predicted,Probability
-0.38745590278222686,1,33,182,300,1,2,-1.0497681524040379,3,-1.353017049514218,1,0.8857974429054191,0,0,0.01
-0.6556065834203091,0,11,670,370,34,1,0.35562185742293734,1,-0.4809634602284204,1,1.0206840106570008,0,0,0.03
-0.5209316983317309,1,33,35,63,27,2,-1.330846154369433,3,-0.33800385542746997,1,-0.8162070533532758,0,0,0.01
1.9878034353190734,1,20,109,93,93,2,-1.274630553976354,3,0.4339780104976623,1,-1.2090005948920401,0,0,0.03
1.7051609011087532,1,23,76,450,47,0,1.1988558633191224,0,-0.42377961830804023,2,0.7180661189780133,0,0,0.01
0.023009576293391343,1,21,665,523,4,1,-0.9935525520109589,3,-1.2386493656734576,1,-1.0885928981884585,0,0,0.02
0.7285196013834677,1,28,382,245,89,2,-1.443277355155591,3,-0.20934021110661458,1,-1.1108765653175832,0,0,0.0
0.43765473890521056,0,18,641,109,39,2,1.3675026644983594,2,0.019395156574906088,1,-0.30941323475834487,0,0,0.02
0.43498248221813124,1,29,580,231,14,2,0.35562185742293734,1,2.0637175052284973,1,0.017831814068870102,0,0,0.0
-0.7268667617424263,1,41,229,278,77,1,1.2550714637122016,0,0.3624982080971871,1,2.5103026729525246,0,0,0.15
0.9281851394898614,1,16,227,376,93,0,0.07454385545754227,1,0.4625699314578524,1,0.09886939125022053,0,0,0.0
-0.11512553860794346,1,9,277,511,86,1,1.9296586684291497,2,1.5347669674649806,2,-0.2408315377879352,0,0,0.04
1.0408310367605926,0,30,531,77,0,1,0.6366998593883324,1,-0.22363617158670962,1,0.8573960873894472,0,0,0.0
-0.9997795408356885,1,5,446,156,70,2,0.2994062570298583,0,0.062283038015191215,1,2.2752408808614075,0,0,0.0
0.765588597991415,1,0,295,88,62,1,-1.105983752797117,3,0.11946687993557138,1,-0.8109611227415868,0,0,0.0
-0.5289142086918527,1,9,395,501,65,2,-0.5438277488663268,1,0.21953860329623667,1,0.3231957427396068,0,0,0.0
-0.2243112060659182,1,29,72,160,65,0,-0.4313965480801688,1,-0.9813220770317469,1,0.40397435658186615,0,0,0.0
-0.4623818691237991,1,18,69,484,59,2,-1.274630553976354,3,-0.09497252726585426,1,-1.1487031607790925,0,0,0.0
-0.6074374436506471,1,24,544,186,44,1,-1.443277355155591,3,-0.6096271045492758,1,-0.9619880293008822,0,0,0.0
-0.4225720964265394,1,39,360,87,31,2,0.2994062570298583,0,-0.7525867093502262,1,1.3881555528208673,0,0,0.0
1.4366333637583906,0,25,311,12,51,2,0.8615622609606484,2,-1.2243534051933627,1,-0.2692918651534036,0,0,0.01
-0.529530883311948,1,35,453,286,54,0,1.0302090621398854,2,0.39109012905737717,1,0.7351346234169251,0,0,0.0
-0.6227172703485628,1,14,643,76,85,1,-0.31896534729401077,1,0.677009338659278,1,0.3504304812329405,0,0,0.0
