TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Actual,Predicted,Probability
-0.9734680903782914,0,1,298,501,90,2,-1.0497681524040379,3,1.1201841135422244,1,0.5935893646592064,0,0,0.12
1.7759071839141245,1,26,194,393,6,0,0.5804842589952534,0,0.005099196094811046,1,-1.049294570483005,0,0,0.0
0.575070400083101,1,10,451,361,24,0,-0.4876121484732478,1,0.13376284041566644,1,-0.4227417455289484,0,0,0.0
-0.7257019319044686,1,19,260,478,64,1,-0.3751809476870898,0,-0.38089173686775507,1,1.0337731972516602,0,0,0.0
0.33867846237992383,1,27,601,92,6,0,0.2431906566367793,1,0.6913052991393731,3,1.1732441853031925,0,0,0.15
1.204866485705928,1,38,433,517,73,0,1.7047962668568335,2,0.24813052425642676,1,-0.0611366203932074,0,0,0.01
1.128193274607419,1,10,276,574,22,2,-1.0497681524040379,3,0.2624264847365218,1,-1.243227343540836,0,0,0.01
-0.6610881355989335,1,29,622,245,94,0,0.9739934617468065,2,-0.42377961830804023,1,-0.1632040719035283,0,0,0.0
0.3046585791713361,1,16,143,246,63,1,0.1869750562437003,1,-1.3101291680739329,1,0.13238078572469533,0,0,0.0
0.002830612335830326,1,16,420,571,4,1,0.6366998593883324,2,1.5061750465047905,1,-0.5383240065476822,0,0,0.01
-0.3901624191704226,1,10,471,556,73,0,-0.3751809476870898,1,-0.2522280925468997,1,-1.169638167350178,0,0,0.0
0.16374842847957272,0,31,95,88,80,2,0.7491310601744904,1,-0.5667392231089906,1,0.34297438826187915,0,0,0.02
3.571903495539292,0,2,557,193,11,2,0.5242686586021743,1,-1.2815372471137427,1,0.9076477951404213,1,1,0.51
-0.34750909128050156,1,41,160,315,98,1,-0.9935525520109589,1,0.37679416857728215,1,1.1036856068259144,0,0,0.02
0.0318828388825395,1,7,77,584,46,2,0.07454385545754227,1,-0.9813220770317469,1,1.1034856153363193,0,0,0.0
-0.6256293449434569,1,39,178,51,31,2,0.8053466605675694,2,-0.5667392231089906,1,0.2641879973352026,0,0,0.0
0.06946573100723312,1,11,303,529,75,2,-0.9935525520109589,3,-0.40948365782794516,1,-1.2739978290104745,0,0,0.01
-0.30680856635421544,1,21,327,502,54,2,0.1307594558506213,1,2.1923811495493526,1,1.0847428231704115,0,0,0.0
-0.9997795408356885,0,20,230,555,97,1,-1.218414953583275,3,1.9207579004275468,1,-1.0246571573609522,1,0,0.43
-0.9641837113757462,1,25,450,181,64,0,0.2994062570298583,0,0.062283038015191215,1,2.381146630575882,0,0,0.02
2.315257658589649,1,34,283,307,25,1,1.8172274676429916,2,2.5211882405915387,1,-0.7876800621579424,1,0,0.26
0.7446559206092934,1,27,107,368,55,2,-0.20653414650785276,0,0.319610326656902,5,-1.2031213578966329,1,1,0.75
-0.8970346971875974,1,5,658,37,56,1,-1.218414953583275,3,0.03369111705500113,1,-1.154423430180206,0,0,0.0
-0.7630792658224637,1,26,113,180,27,1,1.4237182648914386,0,0.07657899849528625,1,0.46335900902435356,0,0,0.0
-0.6153856943096526,1,18,273,292,99,1,0.35562185742293734,2,0.24813052425642676,1,-0.9329969552899499,0,0,0.0
0.023146615097857023,1,15,273,238,6,1,-0.7686901504386429,1,-1.1957614842331725,1,-0.2710661486251968,0,0,0.0
-0.05393771241404857,1,11,146,353,12,0,-1.274630553976354,3,-0.15215636918623443,1,-0.9046596996103863,0,0,0.01
1.645446242062864,1,15,421,109,17,1,-0.7686901504386429,1,-1.4673847333549783,1,0.4387626197976026,0,0,0.0
-0.4389482335601798,1,6,60,70,45,2,-1.162199353190196,3,-1.4387928123947882,1,-0.8482056916885051,0,0,0.02
1.5165269867618414,1,30,29,0,9,2,-0.20653414650785276,0,0.04798707753509617,1,2.3973331212658096,0,0,0.13
0.009853851064692875,1,17,264,160,64,1,1.5923650660706756,2,-0.2808200135070898,1,0.7105690021116504,0,0,0.0
2.5499023515358896,1,17,203,394,31,2,1.8734430680360705,2,-0.8955463141511766,1,0.15688999917393065,0,0,0.01
-0.9820672753585085,0,30,486,5,82,0,0.8615622609606484,1,1.7920942561066913,1,-0.9928585105153183,0,0,0.18
-0.279880441276723,1,20,399,133,82,0,-0.3751809476870898,0,1.649134651305741,1,0.7073999061996035,0,0,0.0
0.5046324545877774,0,19,169,430,59,1,-0.09410294572169475,0,-0.2665240530269948,1,1.3368474797658774,0,0,0.0
-1.00824168701144,0,20,209,59,84,1,0.2994062570298583,0,0.1623547613758565,1,1.6078974840103026,0,0,0.09
-0.3364432078199036,1,7,294,280,22,1,1.3675026644983594,2,0.648417417699088,1,0.5513834683742539,0,0,0.0
-0.9812450425317147,1,1,127,173,16,2,-0.09410294572169475,0,0.5912335757787078,1,0.2160387642184342,0,0,0.01
-0.5365541220408105,1,22,359,271,58,1,0.8615622609606484,1,-0.2808200135070898,1,0.7725766198599822,0,0,0.0
0.025133677762608313,1,32,680,326,97,0,1.1426402629260435,0,0.5483456943384226,1,2.1580920198408444,0,0,0.09
-0.5580692143419113,1,13,617,157,73,0,0.2994062570298583,0,-0.19504425062651956,1,0.841386512248007,0,0,0.0
2.030388243806762,0,19,217,380,28,2,-0.6562589496524849,1,0.5912335757787078,1,0.006827154154222338,0,0,0.0
0.21815283385241985,1,29,656,527,87,0,1.0302090621398854,0,0.8628568249005136,1,0.7259350148955468,0,0,0.01
-0.7061396425670027,1,13,286,178,80,0,0.35562185742293734,0,0.30531436617680696,1,2.520015080165173,0,0,0.24
-1.0015610452937413,1,38,554,578,9,0,-0.31896534729401077,0,-1.009913997991937,1,2.315034059303936,0,0,0.06
-0.83444222324793,0,25,502,183,86,0,0.6366998593883324,2,0.5912335757787078,1,0.41587897819969233,0,0,0.0
1.5044675719688676,1,22,163,23,36,1,0.1869750562437003,1,-1.5674564567156437,1,-0.46183495375789385,0,0,0.07
0.996773061124899,1,32,591,335,30,1,-0.7124745500455638,1,0.14805880089576146,1,-1.1281194213115269,0,0,0.0
-0.7511911495350722,0,22,186,555,68,2,0.6366998593883324,1,0.9915204692213689,1,0.5489579305645482,0,0,0.01
-0.2693969727351039,1,39,539,461,20,0,-1.49949295554867,3,-1.5245685752753584,1,-1.1179249833290852,0,0,0.07
0.46931070273676645,1,22,134,539,90,0,0.8053466605675694,0,1.36321544170384,1,1.9317170375798356,0,0,0.0
-0.762085734490088,1,4,13,96,93,0,-1.218414953583275,3,0.4911618524180425,1,-1.0310799609691053,0,0,0.01
-0.9397222847786348,1,20,370,36,60,0,0.8053466605675694,1,0.5912335757787078,1,0.4094305346569757,0,0,0.0
-0.9756264515486247,1,13,466,151,54,0,-0.03788734532861574,1,0.5197537733782326,1,1.0078768633425403,0,0,0.0
-0.15901221573805505,1,38,55,94,57,0,-0.15031854611477377,1,1.8063902165867864,1,0.8178105924168824,0,0,0.0
-0.44693074392030163,1,10,225,78,48,2,1.7610118672499127,2,-1.4244968519146932,1,-0.31705649925171975,0,0,0.0
-0.14578797110712374,1,39,201,590,83,0,0.018328255064463266,1,0.4625699314578524,1,0.28295130144876074,0,0,0.01
-0.5015749672009635,0,27,638,348,60,1,-0.4313965480801688,0,-0.33800385542746997,1,1.7408277247546902,0,0,0.03
-0.8526341245407398,1,41,550,168,62,1,-1.330846154369433,3,-1.4673847333549783,1,-1.102061555814657,0,0,0.0
0.5008638874649732,1,19,392,292,98,0,0.4680530582090954,2,-0.46666749974832533,1,-0.5077868444825717,0,0,0.0
-0.29543434558356974,0,13,680,494,40,1,0.35562185742293734,1,2.378228635790588,1,0.7253965762697137,0,0,0.36
0.40524506164909385,1,36,144,150,4,1,1.4237182648914386,0,0.7198972200995631,1,1.254825329097289,0,0,0.0
0.08070291297341305,1,20,149,302,36,1,0.07454385545754227,0,0.8485608644204186,1,0.4847863023390581,0,0,0.0
0.18276256259917611,1,7,152,8,12,0,-1.387061754762512,3,-0.7954745907905113,1,-1.2544960947814876,0,0,0.03
-0.2204741195408811,1,21,339,437,69,0,-0.6562589496524849,1,-0.681106906949751,1,0.46791009740937217,0,0,0.0
0.1946164191854513,1,6,401,559,45,0,1.6485806664637546,2,0.11946687993557138,1,0.5754491109555409,0,0,0.0
-0.03228558130848222,1,41,384,121,11,2,-0.4313965480801688,1,-0.995618037511842,1,-0.3746489202682196,0,0,0.01
-0.7912064804390301,1,11,383,70,99,0,-0.4313965480801688,1,-1.2386493656734576,1,-0.3985325193141059,0,0,0.01
-0.9383176370328625,1,1,276,298,4,1,0.7491310601744904,0,0.6341214572189929,1,1.4549604023260272,0,0,0.02
3.3379439966153797,1,15,302,329,72,0,0.1307594558506213,1,0.5054578128981375,1,-0.767532201577956,0,0,0.02
-0.32712456911624205,1,22,71,480,4,0,-0.9935525520109589,3,-1.4530887728748834,1,-1.1199095142642987,0,0,0.01
-0.9812450425317147,1,24,591,226,34,0,0.4680530582090954,1,0.34820224761709206,1,0.6033068998587674,0,0,0.0
-0.5417958563116201,1,4,137,525,3,2,-0.9935525520109589,3,-1.2672412866336478,1,-0.9765079242441838,0,0,0.01
-0.45039097373305825,1,29,457,381,12,0,1.3112870641052805,0,1.5347669674649806,1,1.7199850219480335,0,0,0.04
1.9735513996546505,0,28,399,340,49,2,-0.4313965480801688,0,-0.8669543931909865,1,1.8013405343179711,0,0,0.01
-0.8693185989844279,1,14,90,60,12,0,0.9739934617468065,2,0.03369111705500113,1,-0.1941771128562182,0,0,0.0
-0.047222810995233754,1,36,352,497,45,1,-0.9373369516178799,3,-1.295833207593838,1,-0.9217435880100363,0,0,0.0
-0.3067057872508662,1,28,83,165,99,2,-0.7124745500455638,0,-1.1957614842331725,1,0.8626804779029811,0,0,0.0
-0.6964784068521772,1,31,431,292,41,1,0.6929154597814113,0,-0.8955463141511766,1,1.5318955899772204,0,0,0.0
-0.972577338149265,0,10,467,258,83,2,-0.3751809476870898,1,0.40538608953747224,1,0.8277819629686219,0,0,0.03
-0.6888042338021031,1,27,372,508,19,1,0.7491310601744904,2,-0.35229981590756504,1,0.5302125744051844,0,0,0.0
-0.8836734137522004,1,41,660,301,44,1,0.41183745781601633,1,0.7056012596194681,1,0.8674084818364878,0,0,0.0
-0.5613924053502023,0,38,644,551,0,2,-1.105983752797117,3,0.04798707753509617,1,-0.8312679509158669,0,0,0.05
-0.3519971121267503,1,17,583,140,95,2,-1.218414953583275,3,0.14805880089576146,4,-1.2292971670924948,1,1,0.65
0.7182759507496634,1,42,652,38,62,1,1.5923650660706756,2,0.333906287136997,1,0.05570712540604991,0,0,0.02
-0.2907065068295062,1,39,108,359,49,1,-0.9935525520109589,1,0.11946687993557138,1,0.6489895712705285,0,0,0.0
-0.3510721001966074,1,21,585,294,42,0,0.07454385545754227,0,0.34820224761709206,1,0.25302693381971747,0,0,0.0
-0.22948442093449495,1,33,82,588,75,1,1.9858742688222286,2,1.2059598764227946,1,-0.6545575219043286,0,0,0.05
1.0955095197423712,1,18,135,428,34,1,-0.8811213512248008,1,-0.8383624722307964,1,0.9774140570876635,0,0,0.0
1.6363674212670172,0,0,214,39,35,2,0.8053466605675694,0,-1.1671695632729824,1,0.22134623067307557,0,0,0.1
-0.10628653571991167,1,12,217,569,30,0,1.5361494656775965,2,-0.2808200135070898,1,0.6570533306907445,0,0,0.0
-0.65159819838969,1,41,263,131,78,2,0.7491310601744904,0,-1.2529453261535526,1,-1.2230846109477624,0,0,0.02
0.005126012310629153,0,4,523,43,33,1,-0.4876121484732478,1,-0.5095553811886104,1,0.12844505576920054,0,0,0.04
-0.675168872757775,1,19,138,43,37,0,0.2994062570298583,1,-0.1378604087061394,1,-1.1950550344829605,0,0,0.0
1.6475360838309645,0,29,100,184,53,2,1.7047962668568335,2,-0.18074829014642452,1,0.6664760066428252,0,0,0.0
-0.7033646067765741,1,0,257,329,14,1,0.5242686586021743,1,-0.06638060630566417,1,-0.7917568117535367,0,0,0.0
-0.8476664678788614,0,34,532,372,38,0,1.8172274676429916,2,-1.2100574447132675,1,0.6763396894693979,0,0,0.05
-0.9462316279907514,1,14,520,290,26,1,-0.6000433492594058,1,1.9779417423479269,1,1.148619592148422,0,0,0.01
1.5329031238954816,1,13,30,389,74,2,-0.9373369516178799,3,1.5919508093853607,1,-1.2701338908717572,0,0,0.0
0.2713238899850766,1,25,236,121,38,1,1.3112870641052805,2,2.078013465708592,1,0.6755704914324934,0,0,0.01
1.3694500898691255,1,1,269,190,79,2,1.3112870641052805,2,-0.40948365782794516,1,-0.7943977250135755,0,0,0.0
0.5064139590458305,1,14,38,244,14,0,-0.5438277488663268,0,1.649134651305741,3,1.805142936613736,1,0,0.3
0.1687503448425676,1,18,126,82,24,0,-0.03788734532861574,0,-0.4523715392682303,1,0.5368610094374959,0,0,0.0
-0.312221599130607,1,41,600,31,12,0,1.1426402629260435,2,2.278156912429923,1,-0.289711509039763,0,0,0.13
0.8282495913333154,1,25,50,346,1,0,0.5804842589952534,2,0.10517091945547634,1,-0.3063620825452901,0,0,0.0
1.4133710267003534,1,12,647,550,58,0,-1.0497681524040379,3,1.5347669674649806,1,-1.19191670649239,0,0,0.01
-0.791446298346845,1,33,404,299,39,1,-1.218414953583275,3,-0.5810351835890857,1,-0.8917525565511281,0,0,0.0
-0.25408288633607196,1,9,93,293,90,1,1.8172274676429916,2,0.8342649039403235,1,0.7225607995069921,0,0,0.01
1.2414215867971294,1,11,645,581,43,2,0.8615622609606484,1,-0.08067656678575921,1,-0.30424678794380267,0,0,0.02
-0.038006951394921495,0,4,584,170,96,1,-0.8249057508317219,1,-0.8526584327108915,1,0.8726928723500222,0,0,0.02
0.0869039188754819,0,30,267,96,32,1,1.7610118672499127,2,0.6913052991393731,1,-0.6955378293171466,0,0,0.01
0.6708947841056788,1,3,458,380,38,1,-0.31896534729401077,1,-0.12356444822604433,1,-0.7388052188930274,0,0,0.0
0.5164177917718199,1,1,437,118,30,0,-1.105983752797117,3,0.5912335757787078,1,-1.074855021249343,0,0,0.01
0.22589552630472676,1,18,129,93,67,0,1.0302090621398854,2,0.319610326656902,1,-1.0449280896268436,0,0,0.0
0.5698286658122915,1,23,516,294,9,2,0.2994062570298583,1,1.1344800740223193,1,-0.695076310495004,0,0,0.0
-0.28320363228501405,1,0,37,367,37,2,-0.9373369516178799,3,-0.9670261165516518,1,0.6976874989869554,0,0,0.01
0.16518733592646165,1,33,402,268,98,1,-0.2627497469009318,1,0.21953860329623667,1,0.257039583578903,0,0,0.01
0.8366089584057175,1,23,541,577,97,0,-1.274630553976354,3,0.07657899849528625,1,-0.9384787732996229,0,0,0.01
3.032895617874931,1,40,653,586,49,2,-0.8249057508317219,1,-1.2243534051933627,1,0.661986454100759,0,0,0.14
-0.3187309423427235,0,36,92,432,12,1,-1.49949295554867,3,0.8485608644204186,1,-1.2177899644604027,0,0,0.1
1.1128106688061543,1,16,660,94,99,0,1.0864246625329645,0,0.07657899849528625,1,0.5660546389314801,0,0,0.03
-1.0125926690532232,0,11,263,42,11,0,-0.6562589496524849,1,-1.3101291680739329,1,-0.5389496209510313,0,0,0.07
-0.1277331086187796,1,2,389,282,64,1,1.0302090621398854,0,-0.09497252726585426,1,1.5040583130216445,0,0,0.0
0.23332988144698616,1,15,50,543,44,1,-1.330846154369433,3,-0.06638060630566417,2,-1.2167489831171252,0,0,0.03
0.11787468868470982,1,5,99,288,37,0,1.3675026644983594,2,-1.4673847333549783,1,0.21251070922249862,0,0,0.0
0.7580172040446903,1,18,98,519,37,2,-1.274630553976354,3,-0.5381473021488006,1,-0.8482467155838067,0,0,0.01
-0.9830608066908841,1,21,468,412,80,2,0.5242686586021743,0,0.5912335757787078,1,2.0836080099339203,0,0,0.01
-0.6528658073309969,1,24,608,363,37,1,-0.9935525520109589,3,-0.666810946469656,1,-0.9502757071922825,0,0,0.01
0.05096549240437586,1,25,638,321,32,0,0.2431906566367793,1,0.40538608953747224,4,1.1037907305576247,0,1,0.7
-0.9945035468637625,1,19,59,175,27,1,1.8734430680360705,2,2.321044793870208,1,0.16495888658105942,0,0,0.12
-0.827281945714602,1,12,416,28,48,0,-0.8249057508317219,0,-0.2522280925468997,1,0.9551816698276658,0,0,0.01
-0.8990902792545815,1,6,74,283,28,1,-0.7124745500455638,1,0.14805880089576146,1,0.857624282807062,0,0,0.0
3.578960993969271,0,13,623,380,31,1,-1.330846154369433,3,1.649134651305741,1,-1.1333550959493905,1,0,0.47
-0.4333296425770897,1,37,168,467,83,0,0.6929154597814113,2,0.7341931805796582,1,0.3101886039355509,0,0,0.0
0.9699477151507562,1,30,198,53,45,0,0.4680530582090954,1,-0.35229981590756504,1,0.14248035594925212,0,0,0.0
1.7567217512889395,1,8,378,109,80,0,-1.387061754762512,3,-0.7525867093502262,1,1.0576003884415066,0,0,0.0
-0.9858701021824291,1,22,53,332,3,0,-1.162199353190196,3,-0.4809634602284204,1,-1.1404342818823685,0,0,0.01
-0.5550886203447842,0,4,219,133,72,1,0.35562185742293734,0,-0.052084645825569126,1,1.5992491340820387,0,0,0.03
0.14545374808341385,1,11,191,190,37,0,-0.09410294572169475,1,-1.1814655237530776,1,0.543527392424002,0,0,0.0
-0.04845616023542429,1,7,384,79,38,1,-0.9935525520109589,1,0.10517091945547634,1,-0.7858109109282644,0,0,0.0
-0.708195224633987,1,0,434,285,70,1,-1.49949295554867,3,0.8056729829801335,1,-0.3091747833669045,0,0,0.0
0.5808260298706566,0,18,24,185,95,1,0.5242686586021743,2,-1.0670978399123172,1,-0.3075415195352104,0,0,0.02
5.555266112570064,1,32,186,321,32,0,-0.8249057508317219,0,0.5912335757787078,1,1.5322263451330893,1,1,0.52
0.5004870307526929,1,40,385,174,11,0,-1.49949295554867,3,0.24813052425642676,1,-1.0871724458136414,0,0,0.02
-0.4981832567904397,0,20,617,423,92,2,-0.31896534729401077,1,0.8056729829801335,4,-0.6806025674339166,1,1,0.71
2.3612341774878605,0,15,91,127,38,2,1.3112870641052805,0,0.10517091945547634,1,2.5043721560879906,1,0,0.34
-0.9732282724704766,1,39,567,202,0,0,-1.0497681524040379,3,-0.7811786303104162,1,-1.24469907578478,0,0,0.0
0.4608142968598988,1,37,257,237,47,0,0.2431906566367793,1,1.7206144537062162,1,-0.7691987973245825,0,0,0.0
-0.7556449106802043,1,14,661,72,29,0,1.2550714637122016,0,1.992237702828022,1,1.5886418931531254,0,0,0.1
-0.9306777236839047,0,38,226,428,2,2,0.7491310601744904,2,1.30603159978346,5,-0.07671288064052452,1,1,0.8
1.492682234784825,1,41,598,173,31,0,0.41183745781601633,0,-0.36659577638766006,5,1.3621720431342317,1,1,0.74
0.18005604621098026,0,14,228,28,51,0,-1.330846154369433,3,1.0772962321019393,1,-1.2352892197999812,0,0,0.04
0.5916863551245563,1,2,675,426,90,0,-0.2627497469009318,0,-0.4523715392682303,1,0.8742671643322201,0,0,0.03
-0.8017242086817657,1,8,80,189,92,0,-1.49949295554867,3,1.1344800740223193,1,0.7619514309768741,0,0,0.01
-0.29855197838516245,1,19,530,123,10,0,-0.9935525520109589,3,0.37679416857728215,1,-0.9927303108425009,0,0,0.0
-0.6244645151054993,1,10,643,334,74,1,0.4680530582090954,2,-0.09497252726585426,1,0.20890829841632896,0,0,0.0
-1.0131408242710855,1,42,161,388,13,0,1.1426402629260435,2,0.39109012905737717,1,0.5573191132257006,0,0,0.01
-0.6580047624984573,1,7,2,463,25,2,-1.162199353190196,3,-0.4523715392682303,1,-0.9437144479374866,0,0,0.0
3.4677540041454282,1,37,245,385,3,0,-1.218414953583275,3,0.2767224452166169,1,-0.9885151056002638,0,0,0.04
0.7095739866660971,1,11,8,370,59,2,-0.8811213512248008,1,-0.8383624722307964,1,0.2821000556212531,0,0,0.0
-0.6025725660921182,1,6,654,523,14,0,0.41183745781601633,2,0.2910184056967119,1,0.19603961525891594,0,0,0.0
2.724112931712796,1,8,668,470,63,1,0.7491310601744904,2,-1.5531604962355485,1,-0.954657572009182,0,0,0.04
0.1748828313424035,1,38,215,94,97,2,0.6929154597814113,2,0.11946687993557138,1,-0.471606332820038,0,0,0.01
-0.2740220323858182,1,6,168,346,24,0,-1.443277355155591,3,-1.0670978399123172,1,-0.9511833608758298,0,0,0.01
-0.33490152126966544,1,9,318,443,81,0,-1.330846154369433,3,0.4339780104976623,1,-1.1301731800700618,0,0,0.0
-0.16665212908701288,0,37,439,413,67,1,1.1426402629260435,2,-1.295833207593838,1,-0.5267757800202886,0,0,0.01
4.487870864587428,1,31,69,582,30,0,-0.7686901504386429,1,0.5197537733782326,1,0.2855486268200418,0,0,0.21
0.12397291548342937,1,36,429,451,56,0,0.8615622609606484,2,-0.3094119344672799,1,0.43501662535787733,0,0,0.0
0.607000441523588,0,16,45,15,72,2,0.6366998593883324,1,-0.995618037511842,1,-0.7578428703064151,0,0,0.01
0.8397951106095431,0,16,556,400,99,1,-0.09410294572169475,0,-0.39518769734785014,1,0.23011765228724376,0,0,0.05
-0.546386656261218,0,31,221,299,0,2,1.3112870641052805,2,-0.22363617158670962,1,-0.24015720750891575,0,0,0.04
-0.6720854996572987,1,1,190,40,35,2,1.1988558633191224,2,0.37679416857728215,1,0.36313506880914737,0,0,0.01
0.16426232399631885,1,36,53,343,49,2,-0.8811213512248008,1,-0.995618037511842,1,-0.7749729105882793,0,0,0.0
-0.4167822069378674,1,16,423,441,43,0,0.6929154597814113,2,-0.43807557878813524,1,-0.35543691729980037,0,0,0.0
0.22157880396406007,1,17,72,507,50,0,1.9858742688222286,2,-1.038505918952127,1,0.22801261365958164,0,0,0.02
-0.5660859844031494,1,7,198,425,93,1,-0.9373369516178799,3,0.5769376152986128,1,-1.2293458829681654,0,0,0.02
-0.9366731713792751,1,36,97,245,60,0,-0.8811213512248008,1,-1.3101291680739329,1,-0.6046160573615726,0,0,0.0
-0.8031288564275382,1,14,627,45,38,0,-1.387061754762512,3,0.40538608953747224,1,-0.8814324828893253,0,0,0.01
-0.8524285663340414,0,18,70,39,5,1,-1.49949295554867,3,0.23383456377633172,1,-1.16975611104917,0,0,0.09
-0.9622309084121113,1,29,640,316,21,2,1.9296586684291497,2,0.648417417699088,1,0.6350568308287308,0,0,0.01
0.02537349567042311,1,31,590,294,2,0,-1.274630553976354,3,1.4632871650645054,1,-1.06905014006417,0,0,0.01
-0.2209537553565108,0,26,456,411,10,1,-0.15031854611477377,0,-1.1814655237530776,1,0.6037940586154735,0,0,0.02
